seniority_level,level_1,age,city,job_title,language_at_work,company_size,company_type,salary,year,country,experience,skills,skills_2,employment_status,years_of_experience_in_germany,job_title_2,your_seniority_level,skills_3,company_industry,survey,city_category,language_category,company_size_category,industry_category,country_code,median_income_2020_usd,mean_income_2020_usd,gdp_ppp_usd,glassdoor_software_engineer_usd,salary_normmed,salary_normmean,salary_normgdp,salary_normse,salary_norm,salary_2024,salary_norm_2024,salary_normmed_2024,salary_normmean_2024,salary_normgdp_2024,salary_normse_2024,job_category,salary_log,salary_2024_log,salary_norm_log,salary_norm_2024_log,salary_normmed_2024_log,salary_normmean_2024_log,salary_normgdp_2024_log,salary_normse_2024_log,z_score,modif_z_score,modif_z_score_signed
executive,3574,,berlin,backend developer,"english,german",101-1000,,97170.56315684487,2023,de,20.0,java,"java / scala,kotlin,ruby,kubernetes,docker,sql",full/part-time employee,8.0,,,,financial services,it,berlin,German-speaking,m,financial services,de,16845,19730,69338,83332.0,5.768510724656864,4.925015872115807,1.4014041817884115,1.1660654149287772,1.9945925068630022,102029.09131468712,2.0943221322061523,6.0569362608897075,5.171266665721598,1.4714743908778323,1.224368685675216,Back End,11.48422309640015,11.533013260569582,0.6904397722669537,0.7392299364363858,1.8012041047289298,1.6431176615529222,0.38626488512699125,0.20242535252131047,-0.40836986603505315,0.9189102755011634,-0.9189102755011634
executive,3575,,dresden,c-level (cto / ceo / ...),"german,english",51-100,,107967.29239649429,2023,de,10.0,nodejs,"javascript / typescript,nodejs,python",full/part-time employee,10.0,,,,"information services, it, software development, or other technology",it,other,German-speaking,m,information technology,de,16845,19730,69338,83332.0,6.409456360729848,5.472239857906452,1.5571157575426793,1.2956282388097524,2.2162138965144464,113365.657016319,2.327024591340169,6.729929178766341,5.745851850801775,1.6349715454198133,1.3604096507502401,Leaders,11.589583612057977,11.638373776227409,0.7958002879247799,0.844590452094212,1.906564620386756,1.7484781772107483,0.4916254007848173,0.30778586817913683,-0.24914744697566202,0.5239368355030644,-0.5239368355030644
executive,3576,,berlin,head / principal / vp,"english,russian,german",101-1000,,126321.73210389832,2023,de,13.0,java,"python,php,javascript / typescript,java / scala,aws,sql,kubernetes,docker",full/part-time employee,7.0,,,,"information services, it, software development, or other technology",it,berlin,German-speaking,m,information technology,de,16845,19730,69338,83332.0,7.4990639420539225,6.402520633750548,1.8218254363249347,1.5158850394074104,2.5929702589219024,132637.81870909323,2.7226187718679977,7.874017139156619,6.722646665438075,1.9129167081411815,1.5916792913777809,Leaders,11.746587360867641,11.795377525037074,0.9528040367344447,1.0015942009038767,2.0635683691964206,1.9054819260204128,0.648629149594482,0.4647896169888015,-0.011880985903525649,0.06463574667131383,0.06463574667131383
executive,3577,,berlin,software engineer,"english,russian",101-1000,,118764.02163614372,2023,de,15.0,javascript / typescript,react,full/part-time employee,1.0,,,,"information services, it, software development, or other technology",it,berlin,English-speaking (but not german),m,information technology,de,16845,19730,69338,83332.0,7.050401996802833,6.019463843697097,1.712827333296947,1.4251910626907276,2.437835286165891,124702.2227179509,2.559727050474186,7.402922096642975,6.320437035881953,1.7984686999617945,1.496450615825264,Software Engineer,11.684893791862303,11.733683956031735,0.8911104677291047,0.9399006318985368,2.001874800191081,1.8437883570150733,0.5869355805891421,0.40309604798346155,-0.10511324882580776,0.16663989794431827,-0.16663989794431827
executive,3586,,berlin,engineering manager,english,1000+,,147915.1905831972,2023,de,15.0,python,"javascript / typescript,nodejs,go,sql,aws,kubernetes,google cloud,terraform,docker",full/part-time employee,6.0,,,,retail and consumer services,it,berlin,English-speaking (but not german),l,retail and consumer services,de,16845,19730,69338,83332.0,8.780955214199892,7.49696860533184,2.133248587833471,1.7750106871693612,3.0362130382247923,155310.95011235707,3.188023690136032,9.220002974909887,7.871817035598432,2.2399110172251446,1.8637612215278294,Other managers,11.904394351898011,11.953184516067443,1.1106110277648136,1.1594011919342457,2.2213753602267894,2.063288917050782,0.806436140624851,0.6225966080191706,0.22659934706998305,0.6562195075693567,0.6562195075693567
executive,3591,,munich,software engineer,"english,german",101-1000,,114445.32994028395,2023,de,11.0,kotlin,"ruby,docker,kubernetes,sql",full/part-time employee,11.0,,,,insurance,it,munich,German-speaking,m,financial services,de,16845,19730,69338,83332.0,6.794023742373639,5.800574249380839,1.65054270299524,1.3733659331383377,2.349186730305313,120167.59643729815,2.4666460668205787,7.133724929492321,6.090602961849881,1.733069838145002,1.4420342297952546,Software Engineer,11.647852520181953,11.696642684351385,0.8540691960487556,0.9028593602181876,1.9648335285107317,1.806747085334724,0.5498943089087931,0.36605477630311267,-0.16109058383748615,0.30549949260505266,-0.30549949260505266
executive,3599,,cologne,devops,english,101-1000,,107967.29239649429,2023,de,15.0,php,"terraform,kubernetes,docker,aws",full/part-time employee,7.0,,,,retail and consumer services,it,other,English-speaking (but not german),m,retail and consumer services,de,16845,19730,69338,83332.0,6.409456360729848,5.472239857906452,1.5571157575426793,1.2956282388097524,2.2162138965144464,113365.657016319,2.327024591340169,6.729929178766341,5.745851850801775,1.6349715454198133,1.3604096507502401,DevOps Engineer,11.589583612057977,11.638373776227409,0.7958002879247799,0.844590452094212,1.906564620386756,1.7484781772107483,0.4916254007848173,0.30778586817913683,-0.24914744697566202,0.5239368355030644,-0.5239368355030644
executive,3610,,berlin,c-level (cto / ceo / ...),"russian,english",101-1000,,259121.5017515863,2023,de,15.0,ruby,"kubernetes,terraform,aws,docker",full/part-time employee,7.0,,,,financial services,it,berlin,English-speaking (but not german),m,financial services,de,16845,19730,69338,83332.0,15.382695265751636,13.133375658975485,3.73707781810243,3.109507773143406,5.318913351634672,272077.57683916565,5.584859019216406,16.151830029039218,13.790044441924259,3.923931709007552,3.2649831618005765,Leaders,12.465052349411877,12.51384251358131,1.67126902527868,1.720059189448112,2.782033357740656,2.623946914564648,1.3670941381387172,1.1832546055330369,1.0738742685317124,2.758003240857765,2.758003240857765
executive,3614,,munich,data scientist,"english,german,russian",1000+,,170588.321986461,2023,de,7.0,python,"python,sql,aws,docker,other",full/part-time employee,7.0,,,,"manufacturing, transportation, or supply chain",it,munich,German-speaking,l,"manufacturing, transportation, or supply chain",de,16845,19730,69338,83332.0,10.126941049953162,8.646138975492194,2.4602428969174333,2.047092617319409,3.501617956492826,179117.73808578405,3.6766988543174675,10.633288102450821,9.078445924266804,2.583255041763305,2.1494472481853797,Data Scientist/ ML Engineer,12.047008459096853,12.095798623266285,1.2532251349636554,1.3020152991330876,2.3639894674256317,2.205903024249624,0.9490502478236928,0.7652107152180124,0.44211996215448507,1.1908484827683816,1.1908484827683816
executive,3615,,berlin,software / solutions architect,"english,german,russian",101-1000,,118764.02163614372,2023,de,18.0,php,,full/part-time employee,10.0,,,,"information services, it, software development, or other technology",it,berlin,German-speaking,m,information technology,de,16845,19730,69338,83332.0,7.050401996802833,6.019463843697097,1.712827333296947,1.4251910626907276,2.437835286165891,124702.2227179509,2.559727050474186,7.402922096642975,6.320437035881953,1.7984686999617945,1.496450615825264,Architects,11.684893791862303,11.733683956031735,0.8911104677291047,0.9399006318985368,2.001874800191081,1.8437883570150733,0.5869355805891421,0.40309604798346155,-0.10511324882580776,0.16663989794431827,-0.16663989794431827
executive,3616,,berlin,c-level (cto / ceo / ...),english,11-50,,151154.20935509203,2023,de,25.0,python,"aws,sql, react,docker",full/part-time employee,25.0,,,,"information services, it, software development, or other technology",it,berlin,English-speaking (but not german),s,information technology,de,16845,19730,69338,83332.0,8.973238905021788,7.661135801069033,2.179962060559751,1.8138795343336536,3.1026994551202254,158711.91982284663,3.257834427876237,9.421900850272877,8.044192591122485,2.288960163587739,1.9045735110503363,Leaders,11.92605584867919,11.974846012848623,1.132272524545993,1.181062688715425,2.243036857007969,2.0849504138319612,0.8280976374060304,0.6442581048003498,0.2593345315592823,0.7374237029527226,0.7374237029527226
executive,3617,,munich,product manager,"english,russian",1000+,,147915.1905831972,2023,de,13.0,other,,full/part-time employee,5.0,,,,"information services, it, software development, or other technology",it,munich,English-speaking (but not german),l,information technology,de,16845,19730,69338,83332.0,8.780955214199892,7.49696860533184,2.133248587833471,1.7750106871693612,3.0362130382247923,155310.95011235707,3.188023690136032,9.220002974909887,7.871817035598432,2.2399110172251446,1.8637612215278294,Project managers,11.904394351898011,11.953184516067443,1.1106110277648136,1.1594011919342457,2.2213753602267894,2.063288917050782,0.806436140624851,0.6225966080191706,0.22659934706998305,0.6562195075693567,0.6562195075693567
executive,3619,,augsburg,head / principal / vp,english,51-100,,161950.93859474146,2023,de,11.0,sql,"python,java / scala,kotlin,sql,r,docker",full/part-time employee,8.0,,,,"information services, it, software development, or other technology",it,other,English-speaking (but not german),m,information technology,de,16845,19730,69338,83332.0,9.614184541094772,8.208359786859678,2.335673636314019,1.943442358214629,3.32432084477167,170048.48552447854,3.4905368870102538,10.094893768149511,8.618777776202663,2.4524573181297202,2.0406144761253606,Leaders,11.995048720166142,12.043838884335575,1.2012653960329445,1.2500555602023764,2.3120297284949203,2.153943285318913,0.8970905088929818,0.7132509762873014,0.3635976117788417,0.9960628299198631,0.9960628299198631
executive,3621,,munich,head / principal / vp,"german,russian",up to 10,,226731.314032638,2023,de,24.0,c / c++,sql,founder,24.0,,,,"information services, it, software development, or other technology",it,munich,German-speaking,s,information technology,de,16845,19730,69338,83332.0,13.459858357532681,11.491703701603548,3.269943090839626,2.7208193015004802,4.654049182680338,238067.87973426993,4.886751641814355,14.132851275409315,12.066288886683726,3.4334402453816075,2.8568602665755045,Leaders,12.331520956787354,12.380311120956787,1.5377376326541574,1.5865277968235894,2.6485019651161332,2.4904155219401254,1.2335627455141944,1.0497232129085141,0.8720795903137857,2.2574233683756493,2.2574233683756493
executive,3640,,munich,product manager,english,1000+,,151154.20935509203,2023,de,12.0,sap / abap,,full/part-time employee,8.0,,,,"information services, it, software development, or other technology",it,munich,English-speaking (but not german),l,information technology,de,16845,19730,69338,83332.0,8.973238905021788,7.661135801069033,2.179962060559751,1.8138795343336536,3.1026994551202254,158711.91982284663,3.257834427876237,9.421900850272877,8.044192591122485,2.288960163587739,1.9045735110503363,Project managers,11.92605584867919,11.974846012848623,1.132272524545993,1.181062688715425,2.243036857007969,2.0849504138319612,0.8280976374060304,0.6442581048003498,0.2593345315592823,0.7374237029527226,0.7374237029527226
executive,3643,,berlin,tech lead / team lead,"english,russian",101-1000,,128481.0779518282,2023,de,10.0,javascript / typescript,"python,javascript / typescript,aws,docker",full/part-time employee,4.0,,,,other,it,berlin,English-speaking (but not german),m,other,de,16845,19730,69338,83332.0,7.627253069268519,6.511965430908678,1.8529677514757883,1.5417976041836055,2.6372945368521914,134905.13184941962,2.7691592636948013,8.008615722731946,6.837563702454112,1.9456161390495779,1.6188874843927858,Team leaders,11.763536919181416,11.812327083350848,0.969753595048218,1.01854375921765,2.080517927510194,1.9224314843341863,0.6655787079082554,0.4817391753025749,0.013733445269835262,0.1281759193046864,0.1281759193046864
executive,3644,,berlin,designer (ui/ux),"english,russian",1000+,,75577.10467754601,2023,de,9.0,other,other,full/part-time employee,1.0,,,,financial services,it,berlin,English-speaking (but not german),l,financial services,de,16845,19730,69338,83332.0,4.486619452510894,3.8305679005345166,1.0899810302798756,0.9069397671668268,1.5513497275601127,79355.95991142331,1.6289172139381185,4.7109504251364385,4.0220962955612425,1.1444800817938694,0.9522867555251682,UI/UX Designers,11.232908668119245,11.281698832288678,0.43912534398604763,0.48791550815547974,1.5498896764480237,1.3918032332720158,0.13495045684608503,-0.04888907575959548,-0.7881600651013524,1.8610328879382056,-1.8610328879382056
executive,3649,,berlin,software engineer,"english,german",1000+,,98250.23608080982,2023,de,9.0,python,"java / scala,kotlin,javascript / typescript,nodejs, react,go,sql,google cloud,kubernetes,docker,terraform",full/part-time employee,2.0,,,,"information services, it, software development, or other technology",it,berlin,German-speaking,l,information technology,de,16845,19730,69338,83332.0,5.832605288264163,4.979738270694871,1.4169753393638382,1.1790216973168748,2.0167546458281467,103162.74788485031,2.117592378119554,6.124235552677371,5.2287251842296145,1.48782410633203,1.2379727821827187,Software Engineer,11.495272932586737,11.544063096756169,0.7014896084535388,0.7502797726229707,1.8122539409155147,1.6541674977395069,0.39731472131357604,0.2134751887078956,-0.3916711849698246,0.8774868657657275,-0.8774868657657275
executive,3651,,hamburg,frontend developer,english,1000+,,119843.69456010866,2023,de,16.0,javascript / typescript,react,full/part-time employee,7.0,,,,"information services, it, software development, or other technology",it,hamburg,English-speaking (but not german),l,information technology,de,16845,19730,69338,83332.0,7.114496560410132,6.074186242276161,1.728398490872374,1.4381473450788251,2.4599974251310357,125835.8792881141,2.5829972963875876,7.470221388430638,6.377895554389969,1.8148184154159928,1.5100547123327666,Front End,11.69394362738222,11.742733791551652,0.9001603032490227,0.9489504674184548,2.0109246357109987,1.8528381925349908,0.5959854161090601,0.4121458835033796,-0.09143699928797741,0.13271405158335844,-0.13271405158335844
executive,3652,,hamburg,engineering manager,"english,german",101-1000,,93931.54438495004,2023,de,10.0,javascript / typescript,"javascript / typescript, react",full/part-time employee,4.0,,,,"information services, it, software development, or other technology",it,hamburg,German-speaking,m,information technology,de,16845,19730,69338,83332.0,5.576227033834969,4.760848676378614,1.3546907090621312,1.1271965677644848,1.9281060899675686,98628.12160419756,2.024511394465947,5.855038385526718,4.998891110197545,1.4224252445152379,1.1835563961527091,Other managers,11.450321544724469,11.499111708893901,0.6565382205912723,0.7053283847607044,1.7673025530532485,1.6092161098772408,0.35236333345130993,0.16852380084562935,-0.4596024082636748,1.0459997492287205,-1.0459997492287205
executive,3663,,berlin,tech lead / team lead,russian,1000+,,115525.00286424889,2023,de,5.0,python,"java / scala,kotlin,sql",full/part-time employee,2.0,,,,"information services, it, software development, or other technology",it,berlin,Only other languages,l,information technology,de,16845,19730,69338,83332.0,6.858118305980938,5.855296647959904,1.6661138605706667,1.3863222155264352,2.3713488692704576,121301.25300746135,2.4899163127339805,7.201024221279985,6.148061480357899,1.7494195535992,1.455638326302757,Team leaders,11.657242260531792,11.706032424701224,0.8634589363985946,0.9122491005680267,1.9742232688605708,1.816136825684563,0.5592840492586321,0.3754445166529517,-0.1469006649337445,0.2702994176670233,-0.2702994176670233
executive,3676,,berlin,bi developer / data engineer,"english,russian",1000+,,120923.3674840736,2023,de,8.0,sql,java / scala,full/part-time employee,1.0,,,,financial services,it,berlin,English-speaking (but not german),l,financial services,de,16845,19730,69338,83332.0,7.17859112401743,6.128908640855226,1.7439696484478007,1.4511036274669227,2.48215956409618,126969.53585827729,2.6062675423009893,7.537520680218302,6.435354072897987,1.8311681308701908,1.523658808840269,Data Analyst,11.70291229736498,11.751702461534412,0.9091289732317831,0.9579191374012151,2.0198933056937594,1.8618068625177513,0.6049540860918204,0.42111455348613996,-0.07788340834848173,0.09909247700030396,-0.09909247700030396
executive,3681,,berlin,head / principal / vp,"english,german",101-1000,,140357.4801154426,2023,de,14.0,java,"kubernetes,aws,go,python,javascript / typescript",full/part-time employee,7.0,,,,financial services,it,berlin,German-speaking,m,financial services,de,16845,19730,69338,83332.0,8.332293268948803,7.113911815278388,2.024250484805483,1.6843167104526784,2.8810780654687806,147375.35412121474,3.02513196874222,8.748907932396243,7.469607406042307,2.1254630090457574,1.7685325459753123,Leaders,11.851947876525468,11.9007380406949,1.0581645523922711,1.106954716561703,2.168928884854247,2.010842441678239,0.7539896652523084,0.570150132646628,0.1473414331558658,0.45960918666941364,0.45960918666941364
executive,3682,,berlin,bi developer / data engineer,english,101-1000,,161950.93859474146,2023,de,15.0,python,"java / scala,python,sql",full/part-time employee,6.0,,,,insurance,it,berlin,English-speaking (but not german),m,financial services,de,16845,19730,69338,83332.0,9.614184541094772,8.208359786859678,2.335673636314019,1.943442358214629,3.32432084477167,170048.48552447854,3.4905368870102538,10.094893768149511,8.618777776202663,2.4524573181297202,2.0406144761253606,Data Analyst,11.995048720166142,12.043838884335575,1.2012653960329445,1.2500555602023764,2.3120297284949203,2.153943285318913,0.8970905088929818,0.7132509762873014,0.3635976117788417,0.9960628299198631,0.9960628299198631
executive,3685,,munich,software engineer,"english,german",1000+,,102568.92777666959,2023,de,10.0,c# / .net,"javascript / typescript,sql",full/part-time employee,3.0,,,,"information services, it, software development, or other technology",it,munich,German-speaking,l,information technology,de,16845,19730,69338,83332.0,6.088983542693357,5.1986278650111295,1.4792599696655455,1.230846826869265,2.1054032016887243,107697.37416550308,2.2106733617731607,6.3934327198280245,5.458559258261686,1.5532229681488228,1.2923891682127282,Software Engineer,11.538290317670427,11.587080481839859,0.7445069935372295,0.7932971577066615,1.8552713259992055,1.6971848828231977,0.4403321063972669,0.25649257379158635,-0.32666265618776325,0.7162241340854065,-0.7162241340854065
executive,3691,,berlin,software engineer,english,11-50,,105807.94654856442,2023,de,10.0,kotlin,"terraform,kubernetes,aws",full/part-time employee,4.0,,,,financial services,it,berlin,English-speaking (but not german),s,financial services,de,16845,19730,69338,83332.0,6.281267233515252,5.362795060748323,1.5259734423918259,1.2697156740335576,2.171889618584158,111098.34387599265,2.280484099513366,6.595330595191015,5.630934813785739,1.6022721145114172,1.3332014577352356,Software Engineer,11.569380904740457,11.61817106890989,0.7755975806072606,0.8243877447766926,1.8863619130692368,1.7282754698932288,0.471422693467298,0.28758316086161756,-0.2796780865664081,0.5996723494824187,-0.5996723494824187
executive,3695,,dusseldorf,head / principal / vp,"english,german,russian",51-100,,105807.94654856442,2023,de,17.0,go,"google cloud,azure,kubernetes,terraform,docker,other",full/part-time employee,10.0,,,,"information services, it, software development, or other technology",it,other,German-speaking,m,information technology,de,16845,19730,69338,83332.0,6.281267233515252,5.362795060748323,1.5259734423918259,1.2697156740335576,2.171889618584158,111098.34387599265,2.280484099513366,6.595330595191015,5.630934813785739,1.6022721145114172,1.3332014577352356,Leaders,11.569380904740457,11.61817106890989,0.7755975806072606,0.8243877447766926,1.8863619130692368,1.7282754698932288,0.471422693467298,0.28758316086161756,-0.2796780865664081,0.5996723494824187,-0.5996723494824187
executive,3697,,berlin,tech lead / team lead,german,11-50,,64780.375437896575,2023,de,4.0,other,clojure,full/part-time employee,4.0,,,,financial services,it,berlin,German-speaking,s,financial services,de,16845,19730,69338,83332.0,3.845673816437909,3.283343914743871,0.9342694545256075,0.7773769432858515,1.329728337908668,68019.39420979141,1.3962147548041015,4.037957507259804,3.4475111104810647,0.980982927251888,0.8162457904501441,Team leaders,11.078757988291986,11.127548152461419,0.28497466415878925,0.3337648283282214,1.3957389966207654,1.2376525534447576,-0.019200222981173364,-0.20303975558685383,-1.0211149247895568,2.438909940924091,-2.438909940924091
executive,3706,,berlin,tech lead / team lead,"english,russian",1000+,,107967.29239649429,2023,de,13.0,javascript / typescript," react,javascript / typescript,swift,nodejs",full/part-time employee,8.0,,,,retail and consumer services,it,berlin,English-speaking (but not german),l,retail and consumer services,de,16845,19730,69338,83332.0,6.409456360729848,5.472239857906452,1.5571157575426793,1.2956282388097524,2.2162138965144464,113365.657016319,2.327024591340169,6.729929178766341,5.745851850801775,1.6349715454198133,1.3604096507502401,Team leaders,11.589583612057977,11.638373776227409,0.7958002879247799,0.844590452094212,1.906564620386756,1.7484781772107483,0.4916254007848173,0.30778586817913683,-0.24914744697566202,0.5239368355030644,-0.5239368355030644
executive,3707,,berlin,software engineer,german,51-100,,89612.85268909027,2023,de,25.0,c# / .net,"sql,javascript / typescript",full/part-time employee,14.0,,,,retail and consumer services,it,berlin,German-speaking,m,retail and consumer services,de,16845,19730,69338,83332.0,5.319848779405775,4.541959082062355,1.292406078760424,1.0753714382120947,1.8394575341069908,94093.49532354479,1.9314304108123403,5.585841218376064,4.769057036165473,1.3570263826984452,1.1291400101226994,Software Engineer,11.403254033866483,11.452044198035916,0.6094707097332865,0.6582608739027186,1.7202350421952628,1.562148599019255,0.30529582259332405,0.12145628998764343,-0.530731548920609,1.2224455131817142,-1.2224455131817142
executive,3711,,frankfurt,tech lead / team lead,"english,german",101-1000,,107967.29239649429,2023,de,8.0,other,sql,full/part-time employee,8.0,,,salesforce,"information services, it, software development, or other technology",it,frankfurt,German-speaking,m,information technology,de,16845,19730,69338,83332.0,6.409456360729848,5.472239857906452,1.5571157575426793,1.2956282388097524,2.2162138965144464,113365.657016319,2.327024591340169,6.729929178766341,5.745851850801775,1.6349715454198133,1.3604096507502401,Team leaders,11.589583612057977,11.638373776227409,0.7958002879247799,0.844590452094212,1.906564620386756,1.7484781772107483,0.4916254007848173,0.30778586817913683,-0.24914744697566202,0.5239368355030644,-0.5239368355030644
executive,3716,,munich,engineering manager,english,1000+,,194341.12631368975,2023,de,13.0,kotlin,"javascript / typescript,kubernetes,docker,aws,sql, react",full/part-time employee,7.0,,,,"information services, it, software development, or other technology",it,munich,English-speaking (but not german),l,information technology,de,16845,19730,69338,83332.0,11.537021449313729,9.850031744231615,2.802808363576823,2.3321308298575545,3.9891850137260043,204058.18262937423,4.1886442644123045,12.113872521779415,10.342533331443196,2.9429487817556645,2.448737371350432,Other managers,12.177370276960096,12.226160441129528,1.3835869528268991,1.432377116996331,2.494351285288875,2.3362648421128673,1.0794120656869366,0.8955725330812557,0.6391247306255816,1.679546315389765,1.679546315389765
executive,3717,,berlin,engineering manager,"english,german,russian",11-50,,124162.38625596843,2023,de,25.0,other,"python,php,aws,google cloud,kubernetes,terraform,docker,other",full/part-time employee,25.0,,,cloud,"information services, it, software development, or other technology",it,berlin,German-speaking,s,information technology,de,16845,19730,69338,83332.0,7.3708748148393255,6.293075836592419,1.790683121174081,1.4899724746312153,2.5486459809916133,130370.50556876686,2.676078280041194,7.739418555581292,6.607729628422041,1.8802172772327852,1.564471098362776,Other managers,11.729345554433136,11.778135718602568,0.9355622302999386,0.9843523944693706,2.0463265627619145,1.8882401195859069,0.631387343159976,0.4475478105542955,-0.03793706689663269,0.0,0.0
executive,3719,,berlin,software engineer,english,1000+,,183544.39707404032,2023,de,13.0,nodejs,"javascript / typescript,docker,kubernetes,java / scala",full/part-time employee,6.0,,,,"information services, it, software development, or other technology",it,berlin,English-speaking (but not german),l,information technology,de,16845,19730,69338,83332.0,10.896075813240744,9.302807758440968,2.647096787822555,2.2025680059765795,3.7675636240745596,192721.61692774235,3.9559418052782878,11.440879603902781,9.767948146363016,2.779451627213683,2.3126964062754087,Software Engineer,12.120211863120147,12.16900202728958,1.3264285389869503,1.3752187031563825,2.4371928714489264,2.2791064282729185,1.022253651846988,0.8384141192413075,0.552746063395526,1.4652719717398286,1.4652719717398286
executive,3725,,berlin,backend developer,"russian,german",51-100,,127401.40502786326,2023,de,14.0,python,"javascript / typescript,sql,docker,kubernetes,google cloud,python",full/part-time employee,1.0,,,,"information services, it, software development, or other technology",it,berlin,German-speaking,m,information technology,de,16845,19730,69338,83332.0,7.563158505661221,6.457243032329613,1.8373965939003616,1.528841321795508,2.615132397887047,133771.47527925644,2.7458890177813995,7.9413164309442825,6.780105183946094,1.9292664235953798,1.6052833878852835,Back End,11.755098050535551,11.803888214704983,0.9613147264023533,1.0101048905717853,2.0720790588643294,1.9139926156883216,0.6571398392623908,0.4733003066567103,0.0009804981954044387,0.0965404536092257,0.0965404536092257
executive,3733,,berlin,engineering manager,english,101-1000,,124162.38625596843,2023,de,12.0,python,"google cloud,aws,kubernetes,terraform,docker",full/part-time employee,8.0,,,,"information services, it, software development, or other technology",it,berlin,English-speaking (but not german),m,information technology,de,16845,19730,69338,83332.0,7.3708748148393255,6.293075836592419,1.790683121174081,1.4899724746312153,2.5486459809916133,130370.50556876686,2.676078280041194,7.739418555581292,6.607729628422041,1.8802172772327852,1.564471098362776,Other managers,11.729345554433136,11.778135718602568,0.9355622302999386,0.9843523944693706,2.0463265627619145,1.8882401195859069,0.631387343159976,0.4475478105542955,-0.03793706689663269,0.0,0.0
executive,3734,,berlin,software engineer,english,101-1000,,145755.8447352673,2023,de,10.0,java,"sql,aws,docker",full/part-time employee,3.0,,,,"information services, it, software development, or other technology",it,berlin,English-speaking (but not german),m,information technology,de,16845,19730,69338,83332.0,8.652766086985295,7.387523808173711,2.102106272682617,1.749098122393166,2.9918887602945032,153043.63697203068,3.1414831983092286,9.08540439133456,7.756899998582397,2.207211586316748,1.8365530285128244,Software Engineer,11.889688204508316,11.938478368677748,1.0959048803751181,1.1446950445445503,2.206669212837094,2.0485827696610865,0.7917299932351555,0.607890460629475,0.20437519271945023,0.6010893899217632,0.6010893899217632
executive,3739,,berlin,c-level (cto / ceo / ...),english,51-100,,107967.29239649429,2023,de,6.0,javascript / typescript,"python,nodejs,sql,aws",founder,6.0,,,,"information services, it, software development, or other technology",it,berlin,English-speaking (but not german),m,information technology,de,16845,19730,69338,83332.0,6.409456360729848,5.472239857906452,1.5571157575426793,1.2956282388097524,2.2162138965144464,113365.657016319,2.327024591340169,6.729929178766341,5.745851850801775,1.6349715454198133,1.3604096507502401,Leaders,11.589583612057977,11.638373776227409,0.7958002879247799,0.844590452094212,1.906564620386756,1.7484781772107483,0.4916254007848173,0.30778586817913683,-0.24914744697566202,0.5239368355030644,-0.5239368355030644
executive,3740,,munich,software / solutions architect,"english,russian,other",1000+,,222412.62233677824,2023,de,17.0,java,"aws,python,java / scala,terraform,kubernetes,docker",full/part-time employee,9.0,,,,"information services, it, software development, or other technology",it,munich,English-speaking (but not german),l,information technology,de,16845,19730,69338,83332.0,13.203480103103487,11.27281410728729,3.2076584605379193,2.66899417194809,4.56540062681976,233533.25345361716,4.793670658160748,13.863654108258663,11.836454812651656,3.3680413835648153,2.8024438805454945,Architects,12.312289594859466,12.361079759028899,1.5185062707262698,1.5672964348957017,2.6292706031882456,2.471184160012238,1.214331383586307,1.0304918509806265,0.8430168626985427,2.1853292149911403,2.1853292149911403
executive,3746,,berlin,tech lead / team lead,english,1000+,,98250.23608080982,2023,de,15.0,java,"java / scala,docker,terraform,aws",full/part-time employee,8.0,,,,advertising services,it,berlin,English-speaking (but not german),l,other,de,16845,19730,69338,83332.0,5.832605288264163,4.979738270694871,1.4169753393638382,1.1790216973168748,2.0167546458281467,103162.74788485031,2.117592378119554,6.124235552677371,5.2287251842296145,1.48782410633203,1.2379727821827187,Team leaders,11.495272932586737,11.544063096756169,0.7014896084535388,0.7502797726229707,1.8122539409155147,1.6541674977395069,0.39731472131357604,0.2134751887078956,-0.3916711849698246,0.8774868657657275,-0.8774868657657275
executive,3748,,munich,backend developer,"english,russian",up to 10,,91772.19853702016,2023,de,16.0,javascript / typescript,"python,java / scala,nodejs, react,angular,google cloud,docker",full/part-time employee,8.0,,,,other,it,munich,English-speaking (but not german),s,other,de,16845,19730,69338,83332.0,5.448037906620372,4.651403879220484,1.3235483939112775,1.1012840029882898,1.8837818120372798,96360.80846387117,1.9779709026391439,5.7204398019513905,4.883974073181508,1.3897258136068416,1.1563482031377044,Back End,11.427064682560202,11.475854846729634,0.6332813584270052,0.6820715225964372,1.7440456908889812,1.5859592477129734,0.3291064712870426,0.14526693868136212,-0.4947485332651084,1.133184619151099,-1.133184619151099
executive,3750,,munich,other,"english,german",1000+,,102568.92777666959,2023,de,14.0,javascript / typescript,java / scala,full/part-time employee,7.0,technical manager,,,"information services, it, software development, or other technology",it,munich,German-speaking,l,information technology,de,16845,19730,69338,83332.0,6.088983542693357,5.1986278650111295,1.4792599696655455,1.230846826869265,2.1054032016887243,107697.37416550308,2.2106733617731607,6.3934327198280245,5.458559258261686,1.5532229681488228,1.2923891682127282,"""Other""",11.538290317670427,11.587080481839859,0.7445069935372295,0.7932971577066615,1.8552713259992055,1.6971848828231977,0.4403321063972669,0.25649257379158635,-0.32666265618776325,0.7162241340854065,-0.7162241340854065
